business_name,category,address,neighborhood,city,state,postal_code,phone,country,source,date_scraped,rfc,employee_count,status
Condesa Manufactura S.A. de C.V.,Manufactura,192 Durango,Cuauhtémoc,Ciudad de México,Ciudad de México,01197,55-2725-1252,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143483,MIY242583CG,11-50,Activo
Finanzas Polanco 487,Finanzas,263 Álvaro Obregón,Coyoacán,Ciudad de México,Ciudad de México,01267,55-2150-8308,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143502,BPR743953YY,11-50,Activo
Condesa Turismo S.A.P.I. de C.V.,Turismo,226 Insurgentes,Nápoles,Ciudad de México,Ciudad de México,01577,55-4654-1016,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143516,DLA360535PU,1-10,Activo
Condesa Educación Corporativo,Educación,84 Madero,Cuauhtémoc,Ciudad de México,Ciudad de México,01222,55-4068-4208,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143526,QXY512741CN,1-10,Activo
Ciudad de México Comercio Soluciones,Comercio,12 Puebla,Coyoacán,Ciudad de México,Ciudad de México,01423,55-5798-3134,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143535,NKP186398YY,51-200,Activo
Salud Zócalo 796,Salud,133 Reforma,Condesa,Ciudad de México,Ciudad de México,01600,55-3442-3412,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143545,MMY321429ED,51-200,Activo
Capital Transporte Soluciones,Transporte,158 Medellín,Nápoles,Ciudad de México,Ciudad de México,01181,55-8237-9563,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143555,DDA583808DX,1-10,Activo
Metropolitano Salud S.A.P.I. de C.V.,Salud,266 Medellín,Nápoles,Ciudad de México,Ciudad de México,01543,55-7412-5664,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143572,TAC563784OB,51-200,Activo
Condesa Transporte Soluciones,Transporte,193 Amsterdam,Juárez,Ciudad de México,Ciudad de México,01208,55-5760-2436,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143581,UNT966539KL,11-50,Activo
Ciudad de México Tecnología A.C.,Tecnología,259 Reforma,Juárez,Ciudad de México,Ciudad de México,01699,55-9200-6457,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143589,XSL989712PH,200+,Activo
Servicios Profesionales Capital 120,Servicios Profesionales,127 Amsterdam,Cuauhtémoc,Ciudad de México,Ciudad de México,01588,55-7582-6051,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143598,QEO254576TV,200+,Activo
Manufactura Metropolitano 980,Manufactura,228 Reforma,Roma Norte,Ciudad de México,Ciudad de México,01054,55-1245-6914,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143607,ILP679981GX,51-200,Activo
Distrito Manufactura A.C.,Manufactura,294 Orizaba,Condesa,Ciudad de México,Ciudad de México,01468,55-6528-4992,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143616,CPH334319KZ,200+,Activo
Turismo Zócalo 716,Turismo,180 Reforma,Nápoles,Ciudad de México,Ciudad de México,01257,55-4830-8491,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143625,LOQ124855PN,200+,Activo
Transporte Reforma 154,Transporte,14 Álvaro Obregón,Roma Norte,Ciudad de México,Ciudad de México,01536,55-4494-9418,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143635,WSY979090WJ,11-50,Activo
Turismo Distrito 899,Turismo,63 Madero,Roma Norte,Ciudad de México,Ciudad de México,01141,55-2248-1969,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143642,OLI187807WG,51-200,Activo
Roma Restaurantes A.C.,Restaurantes,188 Insurgentes,Roma Norte,Ciudad de México,Ciudad de México,01419,55-3619-7562,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143649,QIP255219HI,200+,Activo
Comercio Capital 748,Comercio,117 Insurgentes,Juárez,Ciudad de México,Ciudad de México,01518,55-4229-6086,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143661,KXN500975CI,11-50,Activo
Salud Metropolitano 984,Salud,69 Reforma,Centro,Ciudad de México,Ciudad de México,01239,55-3457-3993,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143667,NCP538809VX,11-50,Activo
Metropolitano Construcción S.C.,Construcción,228 Medellín,Centro,Ciudad de México,Ciudad de México,01651,55-7472-4741,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143674,EZI966894RO,200+,Activo
Transporte Reforma 431,Transporte,41 Puebla,Del Valle,Ciudad de México,Ciudad de México,01387,55-1814-5944,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143680,HRE110113UV,1-10,Activo
Polanco Transporte Servicios,Transporte,238 Madero,Coyoacán,Ciudad de México,Ciudad de México,01297,55-2812-2762,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143686,TUI155319XR,51-200,Activo
Construcción Zócalo 924,Construcción,234 Amsterdam,Juárez,Ciudad de México,Ciudad de México,01138,55-6060-8980,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143692,QCK767364ZL,1-10,Activo
Capital Tecnología S.A.P.I. de C.V.,Tecnología,16 Álvaro Obregón,Condesa,Ciudad de México,Ciudad de México,01226,55-3842-6239,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143698,MSR866537DP,200+,Activo
Servicios Profesionales Capital 829,Servicios Profesionales,84 Reforma,Roma Norte,Ciudad de México,Ciudad de México,01102,55-9644-7199,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143704,GUH556399MM,51-200,Activo
Zócalo Servicios Profesionales A.C.,Servicios Profesionales,247 Álvaro Obregón,Coyoacán,Ciudad de México,Ciudad de México,01438,55-4460-1988,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143710,MRS801791AD,1-10,Activo
Educación Chilango 946,Educación,100 Reforma,Nápoles,Ciudad de México,Ciudad de México,01189,55-9105-3550,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143716,ZHP770743LJ,200+,Activo
Comercio Chilango 758,Comercio,97 Durango,Cuauhtémoc,Ciudad de México,Ciudad de México,01475,55-9652-4467,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143725,CQO284572WJ,11-50,Activo
Salud Condesa 265,Salud,40 Reforma,Centro,Ciudad de México,Ciudad de México,01224,55-1443-3272,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143731,WQY384229EI,11-50,Activo
Roma Servicios Profesionales Servicios,Servicios Profesionales,5 Durango,Roma Norte,Ciudad de México,Ciudad de México,01382,55-5372-4906,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143737,ZQU424003TQ,51-200,Activo
Zócalo Tecnología A.C.,Tecnología,236 Reforma,Santa Fe,Ciudad de México,Ciudad de México,01016,55-5868-4172,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143743,XWU329150YS,51-200,Activo
Metropolitano Turismo Soluciones,Turismo,275 Madero,Roma Norte,Ciudad de México,Ciudad de México,01439,55-4392-8699,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143749,HVO612376VR,1-10,Activo
Tecnología Polanco 134,Tecnología,160 Puebla,Nápoles,Ciudad de México,Ciudad de México,01451,55-3832-6789,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143758,HQH576511DN,200+,Activo
Reforma Manufactura Grupo,Manufactura,166 Orizaba,Juárez,Ciudad de México,Ciudad de México,01233,55-4687-1937,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143764,OCG304313YA,1-10,Activo
Salud Roma 793,Salud,298 Insurgentes,Roma Norte,Ciudad de México,Ciudad de México,01613,55-9969-6298,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143770,BIC800753KQ,51-200,Activo
Roma Construcción S.C.,Construcción,60 Masaryk,Roma Norte,Ciudad de México,Ciudad de México,01263,55-8694-7490,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143776,REM113763RU,11-50,Activo
Educación Ciudad de México 234,Educación,290 Masaryk,Coyoacán,Ciudad de México,Ciudad de México,01333,55-7828-4359,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143782,XKB173647EF,200+,Activo
Educación Chilango 289,Educación,180 Durango,Coyoacán,Ciudad de México,Ciudad de México,01605,55-2338-4234,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143792,LHU235475CC,200+,Activo
Metropolitano Manufactura Grupo,Manufactura,130 Orizaba,Roma Norte,Ciudad de México,Ciudad de México,01365,55-1719-7320,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143801,UWX943027VP,1-10,Activo
Finanzas Polanco 177,Finanzas,159 Puebla,Polanco,Ciudad de México,Ciudad de México,01103,55-1087-6275,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143808,YZM735923AO,11-50,Activo
Finanzas Roma 234,Finanzas,278 Durango,Del Valle,Ciudad de México,Ciudad de México,01295,55-5779-3545,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143814,VVS598616NB,1-10,Activo
Transporte Zócalo 634,Transporte,260 Insurgentes,Del Valle,Ciudad de México,Ciudad de México,01038,55-9061-2200,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143820,IIY812435GE,200+,Activo
Polanco Construcción S.A. de C.V.,Construcción,31 Álvaro Obregón,Condesa,Ciudad de México,Ciudad de México,01484,55-2197-9053,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143826,YBX437790VM,11-50,Activo
Condesa Transporte Servicios,Transporte,140 Madero,Roma Norte,Ciudad de México,Ciudad de México,01527,55-8489-8402,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143832,ETK755619VC,11-50,Activo
Capital Servicios Profesionales A.C.,Servicios Profesionales,87 Insurgentes,Juárez,Ciudad de México,Ciudad de México,01103,55-4348-1452,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143838,UVC563463AM,1-10,Activo
Salud Ciudad de México 810,Salud,134 Insurgentes,Condesa,Ciudad de México,Ciudad de México,01243,55-7195-5628,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143844,JIN774805WL,200+,Activo
Polanco Finanzas S.A. de C.V.,Finanzas,70 Medellín,Nápoles,Ciudad de México,Ciudad de México,01637,55-6830-6854,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143850,AXZ157220WL,1-10,Activo
Entretenimiento Metropolitano 267,Entretenimiento,11 Amsterdam,Centro,Ciudad de México,Ciudad de México,01461,55-4059-5383,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143859,RYO374644YF,51-200,Activo
Reforma Educación Grupo,Educación,295 Orizaba,Centro,Ciudad de México,Ciudad de México,01171,55-1892-7903,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143870,KHI114059XY,11-50,Activo
Transporte Distrito 768,Transporte,208 Durango,Cuauhtémoc,Ciudad de México,Ciudad de México,01305,55-8576-5208,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143876,PDX158369RJ,11-50,Activo
Distrito Restaurantes S.A.P.I. de C.V.,Restaurantes,269 Insurgentes,Coyoacán,Ciudad de México,Ciudad de México,01020,55-2771-2921,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143882,WVR811904YQ,200+,Activo
Turismo Chilango 282,Turismo,179 Insurgentes,Centro,Ciudad de México,Ciudad de México,01471,55-2712-8739,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143888,JLQ993407UT,1-10,Activo
Servicios Profesionales Reforma 590,Servicios Profesionales,278 Insurgentes,Coyoacán,Ciudad de México,Ciudad de México,01000,55-8543-9346,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143894,BGT468326PS,11-50,Activo
Chilango Manufactura S.C.,Manufactura,288 Medellín,Santa Fe,Ciudad de México,Ciudad de México,01540,55-6387-8543,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143900,LXF421238GU,51-200,Activo
Educación Roma 407,Educación,14 Amsterdam,Santa Fe,Ciudad de México,Ciudad de México,01556,55-1554-8358,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143906,DDK692112SO,51-200,Activo
Tecnología Reforma 358,Tecnología,32 Puebla,Polanco,Ciudad de México,Ciudad de México,01331,55-1100-5009,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143912,YAQ380978KW,11-50,Activo
Ciudad de México Turismo S.A. de C.V.,Turismo,159 Masaryk,Del Valle,Ciudad de México,Ciudad de México,01273,55-9186-2293,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143918,XSU474750KZ,51-200,Activo
Reforma Servicios Profesionales Grupo,Servicios Profesionales,102 Orizaba,Nápoles,Ciudad de México,Ciudad de México,01203,55-2076-2302,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143927,IFJ135996VI,200+,Activo
Roma Salud Servicios,Salud,275 Reforma,Cuauhtémoc,Ciudad de México,Ciudad de México,01383,55-4492-9719,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143936,IGZ384058EM,1-10,Activo
Zócalo Tecnología S.A.P.I. de C.V.,Tecnología,132 Álvaro Obregón,Cuauhtémoc,Ciudad de México,Ciudad de México,01272,55-3061-9352,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143942,PBO344613IS,1-10,Activo
Servicios Profesionales Condesa 648,Servicios Profesionales,288 Medellín,Coyoacán,Ciudad de México,Ciudad de México,01696,55-5983-1344,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143948,GSJ988048XF,200+,Activo
Capital Transporte A.C.,Transporte,165 Insurgentes,Nápoles,Ciudad de México,Ciudad de México,01695,55-4316-4994,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143954,FEI223751RU,1-10,Activo
Ciudad de México Entretenimiento S.A. de C.V.,Entretenimiento,33 Amsterdam,Juárez,Ciudad de México,Ciudad de México,01640,55-3718-4991,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143960,RDX423764MZ,11-50,Activo
Condesa Comercio Servicios,Comercio,214 Orizaba,Roma Norte,Ciudad de México,Ciudad de México,01124,55-8159-8281,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143966,YTL484240ZX,1-10,Activo
Distrito Entretenimiento S.A.P.I. de C.V.,Entretenimiento,227 Puebla,Polanco,Ciudad de México,Ciudad de México,01503,55-6802-7804,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143976,YDC828301ZI,200+,Activo
Roma Salud Corporativo,Salud,168 Medellín,Centro,Ciudad de México,Ciudad de México,01054,55-6759-4040,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143982,SRA519674KW,51-200,Activo
Salud Condesa 664,Salud,32 Reforma,Nápoles,Ciudad de México,Ciudad de México,01446,55-4737-8705,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.143988,JAJ875895BV,1-10,Activo
Distrito Restaurantes Grupo,Restaurantes,248 Madero,Centro,Ciudad de México,Ciudad de México,01684,55-6881-2032,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.144008,GYE266296ZN,51-200,Activo
Servicios Profesionales Zócalo 219,Servicios Profesionales,141 Puebla,Cuauhtémoc,Ciudad de México,Ciudad de México,01651,55-4549-9513,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.144017,GMK155077KC,51-200,Activo
Zócalo Finanzas S.A.P.I. de C.V.,Finanzas,151 Masaryk,Del Valle,Ciudad de México,Ciudad de México,01546,55-1279-8979,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.144026,MKL148813UC,1-10,Activo
Ciudad de México Manufactura Servicios,Manufactura,259 Masaryk,Cuauhtémoc,Ciudad de México,Ciudad de México,01057,55-7433-7433,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.144034,EPU195307HB,11-50,Activo
Polanco Tecnología S.A. de C.V.,Tecnología,87 Durango,Del Valle,Ciudad de México,Ciudad de México,01337,55-9854-3247,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.144040,QHR238199LM,1-10,Activo
Capital Entretenimiento S.C.,Entretenimiento,202 Amsterdam,Juárez,Ciudad de México,Ciudad de México,01264,55-7614-2460,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.144046,PNE865229EV,1-10,Activo
Finanzas Chilango 873,Finanzas,59 Amsterdam,Del Valle,Ciudad de México,Ciudad de México,01675,55-2644-6596,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.144052,UEY757150KH,1-10,Activo
Condesa Salud Corporativo,Salud,103 Masaryk,Juárez,Ciudad de México,Ciudad de México,01084,55-5211-2812,México,Registro Público de Comercio CDMX,2026-05-07T20:55:40.144058,VZS212920PV,11-50,Activo
